level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	29	6	299	824	44	15	89.413582	sjalot:
4	1	1	1	30	0	129	844	189	21	-1	
5	1	1	1	30	1	129	855	5	6	13.067184	‘«
5	1	1	1	30	2	154	849	59	16	13.067184	 Sjalotten
5	1	1	1	30	3	218	847	49	12	87.433044	schoon
5	1	1	1	30	4	273	844	45	12	96.973480	maken
4	1	1	1	31	0	129	854	442	27	-1	
5	1	1	1	31	1	129	874	6	6	0.000000	+
5	1	1	1	31	2	155	867	62	14	26.380905	Kalfefond
5	1	1	1	31	3	223	866	25	12	95.152611	met
5	1	1	1	31	4	253	865	16	12	96.638504	de
5	1	1	1	31	5	275	863	30	13	96.638504	rode
5	1	1	1	31	6	309	862	26	15	57.867966	win
5	1	1	1	31	7	340	864	16	9	96.607216	en
5	1	1	1	31	8	362	860	16	12	93.306129	de
5	1	1	1	31	9	383	859	54	16	88.988503	sjalotjes
5	1	1	1	31	10	442	857	17	13	96.950249	tot
5	1	1	1	31	11	464	857	16	12	93.302292	de
5	1	1	1	31	12	485	855	28	13	87.252426	helft
5	1	1	1	31	13	519	854	52	13	67.282158	inkoken,
4	1	1	1	32	0	130	872	498	28	-1	
5	1	1	1	32	1	126	868	6	36	0.000000	®
5	1	1	1	32	2	155	888	27	12	66.067612	Heer
5	1	1	1	32	3	187	887	30	12	95.582764	later
5	1	1	1	32	4	222	885	20	12	95.678032	net
5	1	1	1	32	5	247	886	30	10	96.848160	voor
5	1	1	1	32	6	282	883	21	12	93.305885	het
5	1	1	1	32	7	308	881	61	15	92.409950	opdienen
5	1	1	1	32	8	374	879	17	12	93.304207	de
5	1	1	1	32	9	396	878	35	12	92.200859	boter
5	1	1	1	32	10	435	877	21	12	91.890953	toe
5	1	1	1	32	11	460	877	50	13	91.890953	voegen
5	1	1	1	32	12	515	877	16	9	96.442787	en
5	1	1	1	32	13	536	873	10	12	60.477356	ff
5	1	1	1	32	14	550	872	78	13	60.477356	staafmixen.
4	1	1	1	33	0	106	926	78	13	-1	
5	1	1	1	33	1	106	926	78	13	92.895195	Doorgeven
4	1	1	1	34	0	131	943	58	11	-1	
5	1	1	1	34	1	131	948	5	5	30.249001	«
5	1	1	1	34	2	156	943	33	11	63.133945	Saus.
4	1	1	1	35	0	131	933	604	40	-1	
5	1	1	1	35	1	131	967	5	5	0.000000	»
5	1	1	1	35	2	156	961	62	12	0.000000	Gejenten
5	1	1	1	35	3	225	962	10	9	87.071327	in
5	1	1	1	35	4	240	958	17	12	87.071327	de
5	1	1	1	35	5	262	959	32	10	93.276779	oven
5	1	1	1	35	6	299	956	41	12	90.079323	zetten
5	1	1	1	35	7	346	954	7	13	93.156136	8
5	1	1	1	35	8	359	954	53	12	90.834511	minuten
5	1	1	1	35	9	417	955	16	9	96.804443	en
5	1	1	1	35	10	439	954	16	9	96.183411	nu
5	1	1	1	35	11	460	951	16	12	92.719994	de
5	1	1	1	35	12	481	948	55	17	73.179932	gegride
5	1	1	1	35	13	541	947	44	15	42.629684	biefies
5	1	1	1	35	14	591	946	10	12	94.684540	in
5	1	1	1	35	15	607	946	17	12	96.920113	de
5	1	1	1	35	16	629	947	33	10	93.291603	oven
5	1	1	1	35	17	667	944	42	12	72.054703	zetten
5	1	1	1	35	18	711	933	24	31	77.540108	5/6
4	1	1	1	36	0	156	979	23	12	-1	
5	1	1	1	36	1	156	979	23	12	92.183632	min.
4	1	1	1	37	0	132	987	427	23	-1	
5	1	1	1	37	1	132	1003	5	6	12.573250	«
5	1	1	1	37	2	156	998	63	12	41.338062	Groenten
5	1	1	1	37	3	224	997	37	10	72.952118	warm
5	1	1	1	37	4	275	996	30	10	72.952118	over
5	1	1	1	37	5	309	993	17	12	95.789345	de
5	1	1	1	37	6	331	992	46	12	93.302002	borden
5	1	1	1	37	7	383	990	58	12	92.376015	verdelen
5	1	1	1	37	8	446	991	11	10	96.700516	in
5	1	1	1	37	9	462	990	25	10	93.365433	een
5	1	1	1	37	10	493	987	37	15	53.803421	plate
5	1	1	1	37	11	535	988	24	12	90.389595	ring
4	1	1	1	38	0	132	1006	418	25	-1	
5	1	1	1	38	1	132	1022	5	6	1.374344	+
5	1	1	1	38	2	157	1017	44	14	71.261482	Hierop
5	1	1	1	38	3	206	1016	16	11	90.941483	de
5	1	1	1	38	4	228	1014	24	12	90.941483	bief
5	1	1	1	38	5	257	1014	49	14	84.140839	leggen,
5	1	1	1	38	6	312	1012	25	12	88.348114	hier
5	1	1	1	38	7	342	1013	29	10	88.348114	over
5	1	1	1	38	8	380	1012	24	10	93.304779	een
5	1	1	1	38	9	410	1008	31	16	88.397957	lepel
5	1	1	1	38	10	447	1010	31	10	80.687012	saus
5	1	1	1	38	11	484	1006	66	15	89.757408	scheppen.
4	1	1	1	39	0	132	1035	116	12	-1	
5	1	1	1	39	1	132	1041	6	6	3.823616	*
5	1	1	1	39	2	162	1035	86	12	6.719498	Debrasseren
4	1	1	1	40	0	133	1052	114	15	-1	
5	1	1	1	40	1	133	1060	5	6	32.460159	«
5	1	1	1	40	2	158	1055	22	11	49.048271	Eet
5	1	1	1	40	3	185	1052	62	15	70.384155	smakelijk.
4	1	1	1	41	0	100	1165	256	14	-1	
5	1	1	1	41	1	100	1166	58	12	80.391479	kookstudio
5	1	1	1	41	2	162	1168	26	8	92.060120	meet
5	1	1	1	41	3	192	1169	6	6	54.373833	+
5	1	1	1	41	4	203	1167	16	9	54.111294	eat
5	1	1	1	41	5	243	1165	29	12	37.930470	[wim
5	1	1	1	41	6	276	1165	35	14	48.625427	wolfs]
5	1	1	1	41	7	339	1165	17	12	0.000000	_fabr
4	1	1	1	42	0	357	1166	46	11	-1	
5	1	1	1	42	1	357	1166	46	11	38.892509	riekstraal
4	1	1	1	43	0	382	1166	346	16	-1	
5	1	1	1	43	1	382	1169	3	8	47.171722	raat
5	1	1	1	43	2	404	1167	21	11	61.425556	69
5	1	1	1	43	3	454	1167	2	13	56.044941	[
5	1	1	1	43	4	462	1167	60	13	42.187710	SOSIHN]
5	1	1	1	43	5	550	1166	32	16	28.142113	 goirle
5	1	1	1	43	6	610	1167	10	13	25.133713	[1.06
5	1	1	1	43	7	629	1167	70	11	70.906700	225511
5	1	1	1	43	8	706	1166	22	14	78.718185	38]
