level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	16	6	325	517	29	13	92.416489	eruit
5	1	1	1	16	7	359	516	49	12	89.029976	draaien
5	1	1	1	16	8	414	516	10	9	93.508453	in
5	1	1	1	16	9	430	514	31	10	64.314781	moo!
5	1	1	1	16	10	467	510	63	12	92.754608	invouwen
4	1	1	1	17	0	128	532	331	25	-1	
5	1	1	1	17	1	128	551	6	6	0.000000	*
5	1	1	1	17	2	154	545	36	12	71.159302	Borst
5	1	1	1	17	3	194	543	36	12	93.095192	filets
5	1	1	1	17	4	235	540	27	13	92.877953	eraf
5	1	1	1	17	5	267	539	47	15	86.539780	snijden
5	1	1	1	17	6	319	537	19	11	91.944366	vel
5	1	1	1	17	7	343	537	38	11	91.930130	eraan
5	1	1	1	17	8	387	534	31	11	66.363525	laten
5	1	1	1	17	9	423	532	36	11	88.543152	zitten
4	1	1	1	18	0	129	546	437	30	-1	
5	1	1	1	18	1	129	563	61	13	38.106926	«Borst
5	1	1	1	18	2	195	565	16	9	93.267860	en
5	1	1	1	18	3	217	561	49	15	89.982574	pootjes
5	1	1	1	18	4	272	559	54	14	92.163589	peperen
5	1	1	1	18	5	332	558	16	9	93.296936	en
5	1	1	1	18	6	353	554	45	12	83.267715	zouten
5	1	1	1	18	7	403	554	16	9	83.267715	en
5	1	1	1	18	8	424	550	25	12	86.423363	met
5	1	1	1	18	9	454	548	45	15	22.002060	olifole
5	1	1	1	18	10	504	546	62	12	66.169792	insmeren
4	1	1	1	19	0	130	554	609	43	-1	
5	1	1	1	19	1	130	589	5	6	0.000000	»
5	1	1	1	19	2	156	583	55	14	1.621964	Borstjes
5	1	1	1	19	3	216	583	11	9	96.908264	in
5	1	1	1	19	4	232	581	25	10	89.943344	een
5	1	1	1	19	5	263	578	29	12	89.943344	hete
5	1	1	1	19	6	297	578	25	13	89.287170	pan
5	1	1	1	19	7	327	577	15	12	89.287170	op
5	1	1	1	19	8	348	574	16	11	93.305473	de
5	1	1	1	19	9	369	571	47	13	92.235878	velkant
5	1	1	1	19	10	422	568	48	13	92.649292	krokant
5	1	1	1	19	11	475	566	48	12	0.000000	ibakken
5	1	1	1	19	12	529	566	16	9	96.938820	en
5	1	1	1	19	13	550	563	15	11	96.205048	let
5	1	1	1	19	14	571	564	16	12	95.239914	op
5	1	1	1	19	15	593	561	5	11	90.876762	1
5	1	1	1	19	16	605	560	15	11	93.203255	tel
5	1	1	1	19	17	626	557	73	13	76.138992	omdraaien.
5	1	1	1	19	18	709	554	30	15	94.809364	(dan
4	1	1	1	20	0	0	594	296	47	-1	
5	1	1	1	20	1	0	611	1	30	88.874870	|
5	1	1	1	20	2	156	604	16	11	94.597305	op
5	1	1	1	20	3	177	602	25	10	93.182472	een
5	1	1	1	20	4	208	598	33	14	75.780472	rekje
5	1	1	1	20	5	246	594	50	16	78.784584	leggen)
4	1	1	1	21	0	131	599	464	34	-1	
5	1	1	1	21	1	131	626	5	6	21.647385	«
5	1	1	1	21	2	157	619	51	14	43.651230	Pootjes
5	1	1	1	21	3	213	620	11	9	93.236748	in
5	1	1	1	21	4	229	614	58	14	77.797127	dezelfde
5	1	1	1	21	5	292	613	29	11	92.754929	hete
5	1	1	1	21	6	326	613	24	13	96.692757	pan
5	1	1	1	21	7	355	609	9	12	93.041512	ff
5	1	1	1	21	8	369	608	47	12	91.075745	bakken
5	1	1	1	21	9	421	608	16	10	94.407837	en
5	1	1	1	21	10	442	605	25	11	85.728775	dan
5	1	1	1	21	11	472	606	11	9	43.314140	7
5	1	1	1	21	12	488	601	57	14	72.173904	steelpan
5	1	1	1	21	13	550	599	45	14	67.058167	legen
4	1	1	1	22	0	131	616	480	36	-1	
5	1	1	1	22	1	131	645	6	5	10.120255	+
5	1	1	1	22	2	157	638	51	14	64.858170	Pootjes
5	1	1	1	22	3	213	635	44	13	93.092682	verder
5	1	1	1	22	4	262	634	38	14	92.933083	garen
5	1	1	1	22	5	305	631	25	11	96.953987	met
5	1	1	1	22	6	334	628	29	13	87.483017	fond
5	1	1	1	22	7	370	638	1	3	87.483017	,
5	1	1	1	22	8	377	630	16	9	79.980942	en
5	1	1	1	22	9	398	626	37	11	79.980942	water
5	1	1	1	22	10	440	626	24	9	88.779091	een
5	1	1	1	22	11	469	622	31	14	72.801903	takje
5	1	1	1	22	12	505	618	41	17	55.864952	tiim.of
5	1	1	1	22	13	551	616	60	14	85.888115	calvados
4	1	1	1	23	0	107	676	72	16	-1	
5	1	1	1	23	1	107	676	72	16	73.889427	garnituur;
4	1	1	1	24	0	133	669	508	37	-1	
5	1	1	1	24	1	133	699	5	6	0.000000	ree
5	1	1	1	24	2	158	694	53	12	0.000000	puiven
5	1	1	1	24	3	225	687	79	15	71.899185	doorsnijden
5	1	1	1	24	4	309	687	16	10	96.682640	en
5	1	1	1	24	5	330	684	21	12	93.305634	het
5	1	1	1	24	6	356	684	38	13	92.440430	groen
5	1	1	1	24	7	399	682	23	10	96.913132	van
5	1	1	1	24	8	427	678	17	13	94.315720	de
5	1	1	1	24	9	453	675	63	16	87.588051	courgette
5	1	1	1	24	10	521	677	10	9	92.978493	in
5	1	1	1	24	11	537	674	50	13	67.966690	reepjes
5	1	1	1	24	12	592	669	49	15	85.414597	snijden.
4	1	1	1	25	0	133	696	339	28	-1	
5	1	1	1	25	1	129	692	6	36	0.000000	*
5	1	1	1	25	2	158	711	39	13	0.000000	Auitlof
5	1	1	1	25	3	202	712	16	10	96.894928	en
5	1	1	1	25	4	223	709	17	12	93.272820	de
5	1	1	1	25	5	245	706	37	16	74.565857	appel
5	1	1	1	25	6	288	705	24	12	93.305161	met
5	1	1	1	25	7	317	702	29	13	81.372971	schil
5	1	1	1	25	8	352	702	11	11	81.372971	in
5	1	1	1	25	9	367	700	52	16	46.598198	julienne
5	1	1	1	25	10	425	696	47	16	62.468983	sniden
4	1	1	1	26	0	133	714	361	30	-1	
5	1	1	1	26	1	133	731	44	12	36.158585	«pit
5	1	1	1	26	2	182	733	17	11	91.149483	op
5	1	1	1	26	3	204	727	45	13	80.708122	smaak
5	1	1	1	26	4	254	726	56	13	92.516922	brengen
5	1	1	1	26	5	315	722	25	12	93.273026	met
5	1	1	1	26	6	345	722	38	13	90.289009	peper
5	1	1	1	26	7	389	718	31	14	85.593124	zout
5	1	1	1	26	8	425	716	41	14	76.537384	beetle
5	1	1	1	26	9	471	714	23	12	35.949600	lie
4	1	1	1	27	0	134	724	562	40	-1	
5	1	1	1	27	1	134	749	60	15	0.635605	Spek
5	1	1	1	27	2	199	750	11	10	95.860527	in
5	1	1	1	27	3	216	747	7	12	87.095070	3
5	1	1	1	27	4	229	745	52	13	76.077667	stukken
5	1	1	1	27	5	287	741	47	16	59.655998	sniden
5	1	1	1	27	6	339	742	16	9	93.236244	en
5	1	1	1	27	7	360	740	44	10	87.880714	tussen
5	1	1	1	27	8	410	735	23	13	96.721001	bak
5	1	1	1	27	9	439	734	24	12	94.778534	mat
5	1	1	1	27	10	468	733	46	14	95.999268	drogen
5	1	1	1	27	11	520	733	11	9	96.957214	in
5	1	1	1	27	12	536	729	17	12	96.831352	de
5	1	1	1	27	13	558	730	32	10	96.831352	oven
5	1	1	1	27	14	596	729	16	12	96.763695	op
5	1	1	1	27	15	618	725	25	13	93.095543	130
5	1	1	1	27	16	648	724	48	16	89.021286	graden.
4	1	1	1	28	0	109	784	124	19	-1	
5	1	1	1	28	1	109	788	32	15	92.609734	Soja
5	1	1	1	28	2	146	784	78	15	92.932945	vinaigrette
5	1	1	1	28	3	230	785	3	8	68.451393	=
4	1	1	1	29	0	135	780	586	39	-1	
5	1	1	1	29	1	135	811	6	6	15.151100	©
5	1	1	1	29	2	161	805	16	12	72.663300	80
5	1	1	1	29	3	182	806	13	13	47.794655	gr
5	1	1	1	29	4	201	802	23	16	47.794655	rijst
5	1	1	1	29	5	229	800	31	15	84.950531	azijn
5	1	1	1	29	6	265	798	25	13	96.918877	met
5	1	1	1	29	7	295	797	17	12	96.932373	de
5	1	1	1	29	8	317	795	16	13	93.796097	50
5	1	1	1	29	9	338	797	13	13	93.303581	gr
5	1	1	1	29	10	356	794	59	14	91.788414	sojasaus
5	1	1	1	29	11	420	793	16	9	81.295425	en
5	1	1	1	29	12	441	789	17	12	91.411194	de
5	1	1	1	29	13	463	788	30	14	91.383469	50gr
5	1	1	1	29	14	497	784	83	15	75.910255	zonnebloem
5	1	1	1	29	15	586	782	23	12	81.614220	olie
5	1	1	1	29	16	615	782	62	14	92.168510	oproeren
5	1	1	1	29	17	682	781	17	9	96.337845	en
5	1	1	1	29	18	704	780	17	12	77.665115	op
4	1	1	1	30	0	161	811	218	24	-1	
5	1	1	1	30	1	161	821	45	14	22.154526	‘maak
5	1	1	1	30	2	211	820	56	13	93.041153	brengen
5	1	1	1	30	3	273	817	39	15	90.260475	peper
5	1	1	1	30	4	316	813	22	15	91.294502	en(
5	1	1	1	30	5	342	811	37	15	65.651077	Z0ut).
4	1	1	1	31	0	112	861	83	14	-1	
5	1	1	1	31	1	112	861	83	14	89.300377	Doorgeven:
4	1	1	1	32	0	138	861	373	29	-1	
5	1	1	1	32	1	163	878	18	12	17.697250	ree
5	1	1	1	32	2	186	876	48	13	96.423836	borden
5	1	1	1	32	3	239	874	16	12	93.256721	uit
5	1	1	1	32	4	260	872	41	12	93.054771	zetten
5	1	1	1	32	5	307	870	41	13	91.981888	hierop
5	1	1	1	32	6	353	867	17	12	93.302185	de
5	1	1	1	32	7	375	865	44	13	91.325928	salade
5	1	1	1	32	8	424	867	11	9	96.895584	in
5	1	1	1	32	9	440	865	25	10	91.158958	een
5	1	1	1	32	10	470	861	41	12	13.434784	steker
4	1	1	1	33	0	138	872	568	38	-1	
5	1	1	1	33	1	163	896	55	14	6.816032	Borstjes
5	1	1	1	33	2	223	893	76	12	91.087524	verwarmen
5	1	1	1	33	3	305	888	24	13	82.748299	110
5	1	1	1	33	4	334	886	47	16	82.748299	graden
5	1	1	1	33	5	387	888	10	9	96.814850	in
5	1	1	1	33	6	402	884	17	12	96.455345	de
5	1	1	1	33	7	424	885	32	10	93.350044	oven
5	1	1	1	33	8	461	881	16	12	70.379814	let
5	1	1	1	33	9	482	883	16	12	76.127136	oP
5	1	1	1	33	10	503	879	16	12	90.479172	de
5	1	1	1	33	11	524	876	59	17	82.114853	gaarheid
5	1	1	1	33	12	590	874	53	16	43.368790	,pootjes
5	1	1	1	33	13	649	875	10	9	96.558990	in
5	1	1	1	33	14	665	872	16	11	96.494690	de
5	1	1	1	33	15	685	873	21	13	92.869942	jus
4	1	1	1	34	0	163	914	80	12	-1	
5	1	1	1	34	1	163	914	80	12	84.794540	verwarmen.
4	1	1	1	35	0	139	916	386	29	-1	
5	1	1	1	35	1	139	933	53	12	26.971420	«Her
5	1	1	1	35	2	196	933	45	11	88.893295	tussen
5	1	1	1	35	3	246	929	17	12	93.305298	de
5	1	1	1	35	4	268	927	53	14	89.794991	borstjes
5	1	1	1	35	5	326	925	16	12	87.671303	de
5	1	1	1	35	6	348	923	48	16	83.717430	pootjes
5	1	1	1	35	7	402	924	16	9	96.867470	en
5	1	1	1	35	8	423	920	16	12	93.290253	de
5	1	1	1	35	9	444	918	32	15	92.733299	spek
5	1	1	1	35	10	481	916	44	13	91.216019	steken
4	1	1	1	36	0	140	927	581	37	-1	
5	1	1	1	36	1	165	952	64	12	16.690384	Garneren
5	1	1	1	36	2	234	949	26	11	96.746521	met
5	1	1	1	36	3	264	947	17	12	93.171997	de
5	1	1	1	36	4	286	945	49	15	71.495674	druifies
5	1	1	1	36	5	340	946	16	9	96.829117	en
5	1	1	1	36	6	361	942	16	12	96.829117	de
5	1	1	1	36	7	382	940	28	16	96.513878	soja
5	1	1	1	36	8	415	939	57	13	96.434258	dressing
5	1	1	1	36	9	477	939	17	10	96.782089	en
5	1	1	1	36	10	498	935	17	13	92.783501	de
5	1	1	1	36	11	519	937	20	13	76.936874	jus
5	1	1	1	36	12	544	935	30	10	89.886436	over
5	1	1	1	36	13	579	931	16	13	92.983444	de
5	1	1	1	36	14	600	929	46	14	92.629173	salade
5	1	1	1	36	15	651	927	70	15	88.761002	scheppen.
4	1	1	1	37	0	140	970	113	13	-1	
5	1	1	1	37	1	140	977	6	5	27.582306	«
5	1	1	1	37	2	166	970	87	13	25.321899	 Debrasseren.
4	1	1	1	38	0	141	986	115	16	-1	
5	1	1	1	38	1	141	995	5	6	25.428307	«
5	1	1	1	38	2	166	990	22	12	42.609924	Eet
5	1	1	1	38	3	193	986	63	15	86.335686	smakelijk
4	1	1	1	39	0	108	1167	172	12	-1	
5	1	1	1	39	1	108	1167	58	12	89.284721	kookstudio
5	1	1	1	39	2	171	1168	25	8	94.691933	meet
5	1	1	1	39	3	201	1169	6	5	96.530861	+
5	1	1	1	39	4	212	1167	16	8	91.375587	eat
5	1	1	1	39	5	259	1168	21	6	94.655846	wim
4	1	1	1	40	0	252	1158	485	19	-1	
5	1	1	1	40	1	252	1164	2	12	80.891647	[wim
5	1	1	1	40	2	285	1163	35	14	39.959038	wolls]
5	1	1	1	40	3	348	1163	68	12	34.157089	 fobriekstroat
5	1	1	1	40	4	420	1164	15	11	52.910744	69
5	1	1	1	40	5	463	1163	3	14	62.865433	[
5	1	1	1	40	6	471	1162	60	14	62.865433	SOS1HN]
5	1	1	1	40	7	559	1161	32	16	47.602737	—goirle
5	1	1	1	40	8	619	1161	34	14	35.159256	[1.06
5	1	1	1	40	9	658	1160	50	12	84.370361	225511
5	1	1	1	40	10	715	1158	22	14	86.078926	38]
