level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	6	2	152	265	29	12	39.146774	zout,
5	1	1	1	6	3	191	264	48	12	39.146774	olifolie
5	1	1	1	6	4	329	258	1	23	92.944427	|
5	1	1	1	6	5	339	260	35	13	3.592468	4.zak
5	1	1	1	6	6	379	261	56	13	81.594467	spinazie
5	1	1	1	6	7	514	246	1	28	87.161278	|
5	1	1	1	6	8	524	255	36	11	9.745010	1-bos
5	1	1	1	6	9	565	252	64	13	26.956940	basilicum
4	1	1	1	7	0	93	263	618	43	-1	
5	1	1	1	7	1	93	300	1	6	95.823425	|
5	1	1	1	7	2	334	274	44	29	92.255165	Peper
5	1	1	1	7	3	384	274	33	29	92.255165	zout
5	1	1	1	7	4	514	285	1	8	96.025879	|
5	1	1	1	7	5	523	273	41	12	75.613968	Peper
5	1	1	1	7	6	573	270	29	13	48.173252	.zout
5	1	1	1	7	7	607	268	35	13	58.677383	boter
5	1	1	1	7	8	647	265	13	13	93.031967	of
5	1	1	1	7	9	665	263	46	14	59.966705	olijfolie
4	1	1	1	8	0	93	271	646	48	-1	
5	1	1	1	8	1	93	307	1	12	84.762520	|
5	1	1	1	8	2	514	301	1	4	96.580856	|
5	1	1	1	8	3	738	271	1	40	70.249916	|
4	1	1	1	9	0	0	318	739	55	-1	
5	1	1	1	9	1	0	344	1	29	92.416832	|
5	1	1	1	9	2	94	338	1	3	96.438286	|
5	1	1	1	9	3	330	323	1	14	87.193802	|
5	1	1	1	9	4	523	327	8	12	91.697113	2
5	1	1	1	9	5	536	326	35	13	84.764862	sjalot
5	1	1	1	9	6	576	325	8	11	96.432449	4
5	1	1	1	9	7	589	323	11	13	68.880173	dl
5	1	1	1	9	8	606	320	67	18	88.496559	gazpacho
5	1	1	1	9	9	738	318	1	3	96.257545	|
4	1	1	1	10	0	0	339	653	53	-1	
5	1	1	1	10	1	0	374	1	18	91.275650	|
5	1	1	1	10	2	95	359	1	22	96.212929	|
5	1	1	1	10	3	331	362	1	16	89.770317	|
5	1	1	1	10	4	524	345	15	13	90.650375	50
5	1	1	1	10	5	554	347	4	9	89.208549	ar
5	1	1	1	10	6	563	343	35	12	88.193207	boter,
5	1	1	1	10	7	607	339	46	14	91.263016	scheut
4	1	1	1	11	0	96	361	536	76	-1	
5	1	1	1	11	1	96	389	2	48	63.500019	|
5	1	1	1	11	2	331	379	1	6	93.255646	|
5	1	1	1	11	3	515	368	1	14	91.770653	|
5	1	1	1	11	4	523	362	73	13	91.684433	frambozen
5	1	1	1	11	5	601	361	31	10	85.142342	azijn
4	1	1	1	12	0	94	429	645	45	-1	
5	1	1	1	12	1	94	429	64	45	69.837433	|
5	1	1	1	12	2	232	429	50	45	29.579056	se
5	1	1	1	12	3	334	429	119	45	37.248611	eee
5	1	1	1	12	4	559	413	105	45	42.921734	pe
5	1	1	1	12	5	686	438	53	8	27.758423	2
4	1	1	1	13	0	100	489	80	15	-1	
5	1	1	1	13	1	100	489	80	15	86.382645	Werkwijze:
4	1	1	1	14	0	0	499	187	58	-1	
5	1	1	1	14	1	0	499	2	58	86.667854	|
5	1	1	1	14	2	102	525	77	15	92.866676	Kabeljauw
5	1	1	1	14	3	184	527	3	10	92.907341	;
4	1	1	1	15	0	127	539	202	17	-1	
5	1	1	1	15	1	127	543	45	12	58.383068	«De
5	1	1	1	15	2	178	542	69	14	85.537460	kabeljauw
5	1	1	1	15	3	252	539	77	15	86.130554	portioneren.
4	1	1	1	16	0	128	539	563	37	-1	
5	1	1	1	16	1	128	568	6	6	0.000000	+
5	1	1	1	16	2	154	561	71	15	55.622673	Kabeljauw
5	1	1	1	16	3	230	558	34	16	93.301903	goed
5	1	1	1	16	4	270	558	68	11	92.626312	marineren
5	1	1	1	16	5	344	565	2	3	93.217903	;
5	1	1	1	16	6	352	555	54	14	91.553284	peperen
5	1	1	1	16	7	411	554	16	9	93.301605	en
5	1	1	1	16	8	432	550	45	12	88.417175	zouten
5	1	1	1	16	9	482	551	16	9	93.290947	en
5	1	1	1	16	10	504	547	61	12	90.934120	insmeren
5	1	1	1	16	11	571	544	25	12	91.617622	met
5	1	1	1	16	12	601	541	47	16	28.042320	oliffolie
5	1	1	1	16	13	654	539	37	13	82.588409	beide
4	1	1	1	17	0	154	580	46	12	-1	
5	1	1	1	17	1	154	580	46	12	89.903839	kanten.
4	1	1	1	18	0	129	588	308	24	-1	
5	1	1	1	18	1	129	599	61	12	60.294235	«Deze
5	1	1	1	18	2	195	600	16	12	96.243904	op
5	1	1	1	18	3	217	599	25	9	92.780136	een
5	1	1	1	18	4	247	594	44	13	82.637459	schaal
5	1	1	1	18	5	297	593	44	14	39.609138	leqgen
5	1	1	1	18	6	347	593	16	12	94.670670	op
5	1	1	1	18	7	368	590	16	12	93.083405	de
5	1	1	1	18	8	389	588	48	13	42.882061	velkant
4	1	1	1	19	0	129	607	342	23	-1	
5	1	1	1	19	1	129	618	61	12	45.803738	«Later
5	1	1	1	19	2	195	617	42	13	91.242386	hierop
5	1	1	1	19	3	242	614	25	12	96.947655	dun
5	1	1	1	19	4	273	613	16	12	91.684784	de
5	1	1	1	19	5	294	611	54	13	91.681412	tomaten
5	1	1	1	19	6	353	607	63	17	93.305962	tapenade
5	1	1	1	19	7	421	607	50	11	80.044312	smeren.
4	1	1	1	20	0	129	614	561	37	-1	
5	1	1	1	20	1	129	637	46	12	0.000000	[Vis
5	1	1	1	20	2	181	636	14	15	57.960899	bij
5	1	1	1	20	3	201	635	21	12	57.960899	het
5	1	1	1	20	4	227	634	72	14	92.379364	doorgeven
5	1	1	1	20	5	305	630	7	12	93.849403	7
5	1	1	1	20	6	318	632	23	10	93.849403	min
5	1	1	1	20	7	346	631	16	12	96.905769	op
5	1	1	1	20	8	369	627	23	12	91.827354	140
5	1	1	1	20	9	397	625	46	16	90.409248	graden
5	1	1	1	20	10	448	626	38	13	93.061440	garen
5	1	1	1	20	11	492	625	10	9	90.008804	in
5	1	1	1	20	12	508	621	16	12	95.948120	de
5	1	1	1	20	13	529	622	32	10	93.837761	oven
5	1	1	1	20	14	567	618	28	15	93.091721	(ligt
5	1	1	1	20	15	601	619	25	10	96.713974	aan
5	1	1	1	20	16	631	615	17	13	92.832230	de
5	1	1	1	20	17	653	614	37	14	92.832230	dikte)
4	1	1	1	21	0	104	692	75	13	-1	
5	1	1	1	21	1	104	692	75	13	89.692276	Garnituur;
4	1	1	1	22	0	130	692	452	30	-1	
5	1	1	1	22	1	130	710	45	12	2.309731	aii
5	1	1	1	22	2	179	711	24	10	70.060013	zon
5	1	1	1	22	3	209	706	67	14	84.796288	tomaatjes
5	1	1	1	22	4	281	702	47	13	93.301514	zonder
5	1	1	1	22	5	332	701	23	12	59.959827	olie
5	1	1	1	22	6	360	700	19	15	59.959827	fn
5	1	1	1	22	7	384	699	54	12	92.602898	cutteren
5	1	1	1	22	8	443	696	25	12	89.842247	met
5	1	1	1	22	9	473	694	12	13	90.329178	%
5	1	1	1	22	10	490	694	24	12	96.925613	bos
5	1	1	1	22	11	519	692	63	13	8.720398	basic
4	1	1	1	23	0	130	710	479	34	-1	
5	1	1	1	23	1	130	735	6	5	18.641319	*
5	1	1	1	23	2	155	729	20	15	73.714096	Op
5	1	1	1	23	3	181	726	45	14	83.210030	smaak
5	1	1	1	23	4	231	724	46	13	96.605438	maken
5	1	1	1	23	5	282	723	25	11	93.302307	met
5	1	1	1	23	6	312	723	42	13	73.743721	peper.
5	1	1	1	23	7	359	719	29	12	92.368279	zout
5	1	1	1	23	8	393	720	15	9	96.264656	en
5	1	1	1	23	9	414	717	16	12	90.609024	de
5	1	1	1	23	10	435	715	23	13	90.609024	olie
5	1	1	1	23	11	463	717	24	9	94.536057	van
5	1	1	1	23	12	492	713	16	12	96.877251	de
5	1	1	1	23	13	513	715	24	9	93.270477	zon
5	1	1	1	23	14	542	710	67	14	56.191578	tomaatjes.
4	1	1	1	24	0	130	736	339	27	-1	
5	1	1	1	24	1	130	754	6	6	0.000000	+
5	1	1	1	24	2	156	747	58	16	76.763565	Sjaloties
5	1	1	1	24	3	219	744	49	13	76.448608	schoon
5	1	1	1	24	4	274	741	45	13	96.586563	maken
5	1	1	1	24	5	324	742	16	9	93.304146	en
5	1	1	1	24	6	345	741	30	9	92.103081	zeer
5	1	1	1	24	7	379	737	19	15	82.835175	fin
5	1	1	1	24	8	403	736	66	14	79.079857	snipperen
4	1	1	1	25	0	130	744	560	38	-1	
5	1	1	1	25	1	130	772	6	7	31.246964	+
5	1	1	1	25	2	156	766	38	16	35.418999	Sjalat
5	1	1	1	25	3	199	763	68	14	46.523613	aanfruten
5	1	1	1	25	4	273	761	11	12	96.421440	in
5	1	1	1	25	5	289	759	46	16	61.504303	olfolie
5	1	1	1	25	6	341	758	35	11	80.020164	hierin
5	1	1	1	25	7	382	756	16	12	93.295982	de
5	1	1	1	25	8	403	756	55	13	58.112892	spinazie
5	1	1	1	25	9	464	752	26	12	89.998489	snel
5	1	1	1	25	10	496	752	38	14	91.888824	garen
5	1	1	1	25	11	544	752	16	9	30.815002	©
5	1	1	1	25	12	566	748	25	12	93.296677	dan
5	1	1	1	25	13	596	744	94	16	75.909500	uitscheppen.(
4	1	1	1	26	0	155	783	52	16	-1	
5	1	1	1	26	1	155	783	52	16	92.625381	vergiet)
4	1	1	1	27	0	130	786	458	33	-1	
5	1	1	1	27	1	130	810	6	6	27.425377	+
5	1	1	1	27	2	156	804	58	15	78.468513	Spinazie
5	1	1	1	27	3	219	799	60	14	92.573761	verdelen
5	1	1	1	27	4	284	800	22	13	93.268867	per
5	1	1	1	27	5	311	796	37	15	93.116402	portie
5	1	1	1	27	6	354	797	16	12	93.305840	op
5	1	1	1	27	7	375	792	43	13	74.424858	schaal
5	1	1	1	27	8	423	794	16	9	81.419350	en
5	1	1	1	27	9	445	790	24	12	81.419350	met
5	1	1	1	27	10	474	789	43	15	50.195637	plastic
5	1	1	1	27	11	522	786	66	13	84.372261	afdekken.
4	1	1	1	28	0	130	808	402	30	-1	
5	1	1	1	28	1	130	829	6	6	0.000000	J
5	1	1	1	28	2	156	821	58	17	68.742523	Spinasie
5	1	1	1	28	3	220	820	30	12	76.794189	later
5	1	1	1	28	4	255	821	11	9	96.519684	in
5	1	1	1	28	5	271	818	17	11	96.730324	de
5	1	1	1	28	6	293	818	32	10	96.938408	oven
5	1	1	1	28	7	330	814	9	13	93.046120	ff
5	1	1	1	28	8	343	814	75	12	92.698647	verwarmen
5	1	1	1	28	9	424	811	13	14	62.708973	bij
5	1	1	1	28	10	443	810	16	12	62.708973	de
5	1	1	1	28	11	465	808	67	14	15.981178	kabeljauw.
4	1	1	1	29	0	105	858	114	15	-1	
5	1	1	1	29	1	105	861	64	12	92.624634	Tomaten
5	1	1	1	29	2	179	858	40	12	91.532349	Saus;
4	1	1	1	30	0	131	865	339	27	-1	
5	1	1	1	30	1	131	879	44	11	53.715485	De
5	1	1	1	30	2	180	876	36	16	58.093117	sjalot
5	1	1	1	30	3	221	874	56	15	86.729523	zachtjes
5	1	1	1	30	4	283	871	67	13	48.860226	aanfruiten
5	1	1	1	30	5	356	872	10	9	88.948380	in
5	1	1	1	30	6	371	870	43	12	90.917274	weinig
5	1	1	1	30	7	420	865	23	16	86.037819	olif
5	1	1	1	30	8	447	865	23	12	78.333183	oie
4	1	1	1	31	0	132	875	379	34	-1	
5	1	1	1	31	1	132	903	5	5	0.000000	®
5	1	1	1	31	2	157	897	53	12	13.830376	 Blussen
5	1	1	1	31	3	216	894	25	12	96.961029	met
5	1	1	1	31	4	246	893	17	12	94.994072	de
5	1	1	1	31	5	268	890	66	17	96.460304	gazpacho
5	1	1	1	31	6	339	891	16	10	93.105202	en
5	1	1	1	31	7	361	887	55	14	84.700668	zachtjes
5	1	1	1	31	8	422	886	32	11	85.470512	laten
5	1	1	1	31	9	460	875	51	27	87.151657	inkoken.
4	1	1	1	32	0	132	904	386	24	-1	
5	1	1	1	32	1	128	898	6	34	0.000000	*
5	1	1	1	32	2	157	916	36	12	27.005112	 Boter
5	1	1	1	32	3	198	914	45	12	68.605057	erdoor
5	1	1	1	32	4	248	913	43	11	92.721146	roeren
5	1	1	1	32	5	296	912	16	10	90.488945	en
5	1	1	1	32	6	318	911	24	10	90.488945	een
5	1	1	1	32	7	348	907	57	14	1.371292	scheute
5	1	1	1	32	8	409	904	73	13	92.735664	frambozen
5	1	1	1	32	9	487	904	31	12	59.428867	azijn
4	1	1	1	33	0	108	973	83	14	-1	
5	1	1	1	33	1	108	973	83	14	92.979218	Doorgeven:
4	1	1	1	34	0	133	987	140	15	-1	
5	1	1	1	34	1	133	989	77	13	51.892815	«Borden
5	1	1	1	34	2	216	987	57	13	85.988342	uitzetten
4	1	1	1	35	0	0	990	687	52	-1	
5	1	1	1	35	1	0	1027	1	15	56.752441	|
5	1	1	1	35	2	133	1014	5	6	0.387054	+
5	1	1	1	35	3	158	1009	58	15	53.127178	spinazie
5	1	1	1	35	4	221	1009	16	12	96.764053	op
5	1	1	1	35	5	243	1006	21	12	96.931213	het
5	1	1	1	35	6	269	1004	29	13	93.282471	bord
5	1	1	1	35	7	304	1004	42	14	92.531609	hierop
5	1	1	1	35	8	351	1002	17	12	93.041008	de
5	1	1	1	35	9	373	1000	68	16	77.822861	kabeljauw
5	1	1	1	35	10	446	1000	32	11	93.002678	saus
5	1	1	1	35	11	483	996	28	16	83.036583	erbij
5	1	1	1	35	12	517	999	16	9	90.179214	en
5	1	1	1	35	13	539	996	62	15	29.846275	garneren
5	1	1	1	35	14	606	992	26	13	92.917336	met
5	1	1	1	35	15	637	990	50	16	87.399597	blaadje
4	1	1	1	36	0	158	1021	213	19	-1	
5	1	1	1	36	1	158	1027	63	13	90.684853	basilicum
5	1	1	1	36	2	226	1027	17	10	96.824677	en
5	1	1	1	36	3	248	1026	25	10	93.202904	een
5	1	1	1	36	4	279	1023	41	14	44.351891	beete
5	1	1	1	36	5	325	1021	46	15	53.621376	olijfolie
4	1	1	1	37	0	133	1044	185	16	-1	
5	1	1	1	37	1	133	1052	6	6	3.296089	*
5	1	1	1	37	2	158	1045	64	15	31.301979	Werkplek
5	1	1	1	37	3	227	1044	91	12	84.473274	Debrasseren.
4	1	1	1	38	0	133	1060	202	18	-1	
5	1	1	1	38	1	158	1066	62	12	11.602554	Serveren
5	1	1	1	38	2	225	1066	16	9	95.655014	en
5	1	1	1	38	3	247	1063	21	11	93.305756	eet
5	1	1	1	38	4	273	1060	62	15	62.687893	smakelijk.
4	1	1	1	39	0	101	1165	278	14	-1	
5	1	1	1	39	1	101	1167	58	12	74.532547	kookstudio
5	1	1	1	39	2	164	1168	25	9	87.208702	meet
5	1	1	1	39	3	194	1170	6	6	61.546238	+
5	1	1	1	39	4	205	1167	16	9	40.277786	eat
5	1	1	1	39	5	245	1165	29	13	43.725811	[wim
5	1	1	1	39	6	279	1165	27	11	43.725811	wolfs]
5	1	1	1	39	7	326	1157	10	27	11.372696	_
5	1	1	1	39	8	342	1165	37	11	30.701302	fabriek:
4	1	1	1	40	0	311	1163	425	17	-1	
5	1	1	1	40	1	311	1165	3	14	72.829712	u
5	1	1	1	40	2	368	1167	61	10	21.516121	ieksraat
5	1	1	1	40	3	420	1158	14	32	72.892693	69
5	1	1	1	40	4	458	1166	35	14	22.664192	[5051
5	1	1	1	40	5	501	1165	26	14	22.664192	HN]
5	1	1	1	40	6	556	1165	31	15	55.560493	goirle
5	1	1	1	40	7	616	1165	34	14	36.582294	[1.06
5	1	1	1	40	8	657	1165	12	10	85.776588	22
5	1	1	1	40	9	675	1164	31	11	80.692360	5511
5	1	1	1	40	10	713	1163	23	14	92.808624	38]
