level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	12	1	1	1	565	252	64	13	87.863930	basilicum
2	1	13	0	0	0	101	264	138	16	-1	
3	1	13	1	0	0	101	264	138	16	-1	
4	1	13	1	1	0	101	264	138	16	-1	
5	1	13	1	1	1	101	267	42	13	93.278732	Peper,
5	1	13	1	1	2	152	265	29	12	76.947632	zout,
5	1	13	1	1	3	191	264	48	13	88.568306	olijfolie
2	1	14	0	0	0	339	260	96	13	-1	
3	1	14	1	0	0	339	260	96	13	-1	
4	1	14	1	1	0	339	260	96	13	-1	
5	1	14	1	1	1	339	261	4	12	43.898163	4
5	1	14	1	1	2	350	260	24	12	43.898163	zak
5	1	14	1	1	3	379	261	56	12	88.298187	spinazie
2	1	15	0	0	0	514	242	50	36	-1	
3	1	15	1	0	0	514	242	50	36	-1	
4	1	15	1	1	0	514	242	50	36	-1	
5	1	15	1	1	1	514	246	1	28	91.671761	|
5	1	15	1	1	2	525	242	39	36	15.758591	1Lbos.
2	1	16	0	0	0	338	278	74	14	-1	
3	1	16	1	0	0	338	278	74	14	-1	
4	1	16	1	1	0	338	278	74	14	-1	
5	1	16	1	1	1	338	279	41	13	90.935135	Peper
5	1	16	1	1	2	384	278	28	12	90.935135	zout
2	1	17	0	0	0	514	273	50	20	-1	
3	1	17	1	0	0	514	273	50	20	-1	
4	1	17	1	1	0	514	273	50	20	-1	
5	1	17	1	1	1	514	285	1	8	96.004692	|
5	1	17	1	1	2	523	273	41	13	96.115570	Peper
2	1	18	0	0	0	514	301	1	4	-1	
3	1	18	1	0	0	514	301	1	4	-1	
4	1	18	1	1	0	514	301	1	4	-1	
5	1	18	1	1	1	514	301	1	4	79.386848	|
2	1	19	0	0	0	573	263	166	48	-1	
3	1	19	1	0	0	573	263	166	48	-1	
4	1	19	1	1	0	573	263	166	48	-1	
5	1	19	1	1	1	573	270	29	13	79.038017	zout
5	1	19	1	1	2	607	268	35	13	92.803474	boter
5	1	19	1	1	3	647	265	13	13	90.689812	of
5	1	19	1	1	4	665	263	46	14	85.772446	olijfolie
5	1	19	1	1	5	738	271	1	40	78.754578	|
2	1	20	0	0	0	523	320	151	23	-1	
3	1	20	1	0	0	523	320	151	23	-1	
4	1	20	1	1	0	523	320	151	23	-1	
5	1	20	1	1	1	519	312	9	36	72.528023	2
5	1	20	1	1	2	534	312	36	36	62.498966	sjalot
5	1	20	1	1	3	579	312	3	36	96.400101	4
5	1	20	1	1	4	591	312	12	36	82.667290	dl
5	1	20	1	1	5	609	320	65	23	48.390587	gazpacho
2	1	21	0	0	0	524	339	129	20	-1	
3	1	21	1	0	0	524	339	129	20	-1	
4	1	21	1	1	0	524	339	129	20	-1	
5	1	21	1	1	1	524	345	15	13	96.004173	50
5	1	21	1	1	2	545	347	13	12	91.980377	ar
5	1	21	1	1	3	563	343	35	12	91.911346	boter,
5	1	21	1	1	4	607	339	46	14	93.111145	scheut
2	1	22	0	0	0	95	359	1	22	-1	
3	1	22	1	0	0	95	359	1	22	-1	
4	1	22	1	1	0	95	359	1	22	-1	
5	1	22	1	1	1	95	359	1	22	58.957287	|
2	1	23	0	0	0	515	361	118	21	-1	
3	1	23	1	0	0	515	361	118	21	-1	
4	1	23	1	1	0	515	361	118	21	-1	
5	1	23	1	1	1	515	368	1	14	93.298111	|
5	1	23	1	1	2	524	354	70	32	89.426453	frambozen
5	1	23	1	1	3	601	354	36	32	88.000519	aziin
2	1	24	0	0	0	96	389	2	48	-1	
3	1	24	1	0	0	96	389	2	48	-1	
4	1	24	1	1	0	96	389	2	48	-1	
5	1	24	1	1	1	96	389	2	48	94.398415	|
2	1	25	0	0	0	515	401	1	49	-1	
3	1	25	1	0	0	515	401	1	49	-1	
4	1	25	1	1	0	515	401	1	49	-1	
5	1	25	1	1	1	515	401	1	49	92.129364	|
2	1	26	0	0	0	98	440	1	26	-1	
3	1	26	1	0	0	98	440	1	26	-1	
4	1	26	1	1	0	98	440	1	26	-1	
5	1	26	1	1	1	98	440	1	26	82.517120	|
2	1	27	0	0	0	100	489	80	15	-1	
3	1	27	1	0	0	100	489	80	15	-1	
4	1	27	1	1	0	100	489	80	15	-1	
5	1	27	1	1	1	100	489	80	15	86.382645	Werkwijze:
2	1	28	0	0	0	149	527	38	10	-1	
3	1	28	1	0	0	149	527	38	10	-1	
4	1	28	1	1	0	149	527	38	10	-1	
5	1	28	1	1	1	149	527	38	10	89.996490	jauw
5	1	28	1	1	2	180	517	10	28	91.776062	;
2	1	29	0	0	0	102	525	45	30	-1	
3	1	29	1	0	0	102	525	45	30	-1	
4	1	29	1	1	0	102	525	45	30	-1	
5	1	29	1	1	1	102	525	45	30	90.851486	Kabel
2	1	30	0	0	0	154	539	175	17	-1	
3	1	30	1	0	0	154	539	175	17	-1	
4	1	30	1	1	0	154	539	175	17	-1	
5	1	30	1	1	1	154	543	18	12	93.299080	De
5	1	30	1	1	2	178	542	69	14	82.514015	kabeljauw
5	1	30	1	1	3	252	539	77	15	84.675690	portioneren.
2	1	31	0	0	0	369	547	196	21	-1	
3	1	31	1	0	0	369	547	196	21	-1	
4	1	31	1	1	0	369	547	196	21	-1	
5	1	31	1	1	1	369	555	37	13	85.027710	peren
5	1	31	1	1	2	411	554	16	9	93.076675	en
5	1	31	1	1	3	432	550	45	12	93.076675	zouten
5	1	31	1	1	4	482	551	16	9	93.249214	en
5	1	31	1	1	5	504	547	61	12	92.022003	insmeren
2	1	32	0	0	0	571	539	120	18	-1	
3	1	32	1	0	0	571	539	120	18	-1	
4	1	32	1	1	0	571	539	120	18	-1	
5	1	32	1	1	1	571	544	25	12	91.617622	met
5	1	32	1	1	2	601	541	47	16	28.042320	oliffolie
5	1	32	1	1	3	654	539	37	13	82.588409	beide
2	1	33	0	0	0	128	568	6	6	-1	
3	1	33	1	0	0	128	568	6	6	-1	
4	1	33	1	1	0	128	568	6	6	-1	
5	1	33	1	1	1	128	568	6	6	58.937347	.
2	1	34	0	0	0	154	557	214	19	-1	
3	1	34	1	0	0	154	557	214	19	-1	
4	1	34	1	1	0	154	557	214	19	-1	
5	1	34	1	1	1	154	561	71	15	92.564735	Kabeljauw
5	1	34	1	1	2	230	558	34	16	93.305923	goed
5	1	34	1	1	3	270	558	68	11	92.061729	marineren
5	1	34	1	1	4	344	565	2	3	92.826881	;
5	1	34	1	1	5	352	557	16	12	71.093391	pet
2	1	35	0	0	0	154	580	46	12	-1	
3	1	35	1	0	0	154	580	46	12	-1	
4	1	35	1	1	0	154	580	46	12	-1	
5	1	35	1	1	1	154	580	46	12	59.300430	kanten.
2	1	36	0	0	0	155	594	136	18	-1	
3	1	36	1	0	0	155	594	136	18	-1	
4	1	36	1	1	0	155	594	136	18	-1	
5	1	36	1	1	1	155	599	35	12	96.367973	Deze
5	1	36	1	1	2	195	600	16	12	96.367973	op
5	1	36	1	1	3	217	599	25	9	93.306190	een
5	1	36	1	1	4	247	594	44	13	82.139069	schaal
2	1	37	0	0	0	297	588	140	19	-1	
3	1	37	1	0	0	297	588	140	19	-1	
4	1	37	1	1	0	297	588	140	19	-1	
5	1	37	1	1	1	297	593	44	14	58.182903	legen
5	1	37	1	1	2	347	593	16	12	96.824234	op
5	1	37	1	1	3	368	590	16	12	93.151245	de
5	1	37	1	1	4	389	588	48	13	40.008751	velkant
2	1	38	0	0	0	155	613	143	17	-1	
3	1	38	1	0	0	155	613	143	17	-1	
4	1	38	1	1	0	155	613	143	17	-1	
5	1	38	1	1	1	155	618	35	12	92.681168	Later
5	1	38	1	1	2	195	617	42	13	92.681168	hierop
5	1	38	1	1	3	242	614	25	12	96.778481	dun
5	1	38	1	1	4	273	613	16	12	92.726562	de
5	1	38	1	1	5	294	613	4	11	66.358002	t
2	1	39	0	0	0	298	607	173	17	-1	
3	1	39	1	0	0	298	607	173	17	-1	
4	1	39	1	1	0	298	607	173	17	-1	
5	1	39	1	1	1	298	611	50	13	6.350899	fomaten
5	1	39	1	1	2	353	607	63	17	85.379303	tapenade
5	1	39	1	1	3	421	607	50	11	82.453964	smeren.
2	1	40	0	0	0	305	621	256	22	-1	
3	1	40	1	0	0	305	621	256	22	-1	
4	1	40	1	1	0	305	621	256	22	-1	
5	1	40	1	1	1	305	630	7	12	94.954941	7
5	1	40	1	1	2	318	632	23	10	94.954941	min
5	1	40	1	1	3	346	631	16	12	96.522919	op
5	1	40	1	1	4	369	627	23	12	93.178734	140
5	1	40	1	1	5	397	625	46	16	90.894470	graden
5	1	40	1	1	6	448	626	38	13	92.902191	garen
5	1	40	1	1	7	492	625	10	9	87.475754	in
5	1	40	1	1	8	508	621	16	12	87.475754	de
5	1	40	1	1	9	529	622	32	10	92.850342	oven
2	1	41	0	0	0	567	614	123	19	-1	
3	1	41	1	0	0	567	614	123	19	-1	
4	1	41	1	1	0	567	614	123	19	-1	
5	1	41	1	1	1	567	618	28	15	84.110275	(ligt
5	1	41	1	1	2	601	619	25	10	91.718048	aan
5	1	41	1	1	3	631	615	17	13	84.889168	de
5	1	41	1	1	4	653	614	37	14	84.889168	dikte)
2	1	42	0	0	0	154	634	145	17	-1	
3	1	42	1	0	0	154	634	145	17	-1	
4	1	42	1	1	0	154	634	145	17	-1	
5	1	42	1	1	1	154	637	21	12	94.982002	Vis
5	1	42	1	1	2	181	636	14	15	92.655205	bij
5	1	42	1	1	3	201	635	21	12	92.655205	het
5	1	42	1	1	4	227	634	72	14	92.313438	doorgeven
2	1	43	0	0	0	104	692	75	13	-1	
3	1	43	1	0	0	104	692	75	13	-1	
4	1	43	1	1	0	104	692	75	13	-1	
5	1	43	1	1	1	104	692	75	13	74.015976	Garnituur;
2	1	44	0	0	0	306	692	276	23	-1	
3	1	44	1	0	0	306	692	276	23	-1	
4	1	44	1	1	0	306	692	276	23	-1	
5	1	44	1	1	1	306	702	22	12	29.705399	der
5	1	44	1	1	2	332	701	23	12	92.152863	olie
5	1	44	1	1	3	360	700	19	15	83.715294	fijn
5	1	44	1	1	4	384	699	54	12	83.715294	cutteren
5	1	44	1	1	5	443	696	25	12	96.940117	met
5	1	44	1	1	6	473	694	12	13	31.614029	¥%
5	1	44	1	1	7	490	694	24	12	93.306168	bos
5	1	44	1	1	8	519	692	63	13	80.150337	basilicum.
2	1	45	0	0	0	130	715	6	6	-1	
3	1	45	1	0	0	130	715	6	6	-1	
4	1	45	1	1	0	130	715	6	6	-1	
5	1	45	1	1	1	130	715	6	6	64.118576	.
2	1	46	0	0	0	156	706	149	16	-1	
3	1	46	1	0	0	156	706	149	16	-1	
4	1	46	1	1	0	156	706	149	16	-1	
5	1	46	1	1	1	156	710	19	12	96.412521	De
5	1	46	1	1	2	179	711	24	10	93.305763	zon
5	1	46	1	1	3	209	706	67	14	64.107674	tomaatjes
5	1	46	1	1	4	281	706	24	9	94.970764	zon
2	1	47	0	0	0	376	710	233	20	-1	
3	1	47	1	0	0	376	710	233	20	-1	
4	1	47	1	1	0	376	710	233	20	-1	
5	1	47	1	1	1	376	719	12	11	72.061340	ut
5	1	47	1	1	2	393	720	15	9	95.614510	en
5	1	47	1	1	3	414	717	16	12	92.298271	de
5	1	47	1	1	4	435	715	23	13	92.298271	olie
5	1	47	1	1	5	463	717	24	9	94.589699	van
5	1	47	1	1	6	492	713	16	12	96.763893	de
5	1	47	1	1	7	513	715	24	9	92.333977	zon
5	1	47	1	1	8	542	710	67	14	59.671852	tomaatjes.
2	1	48	0	0	0	155	724	113	20	-1	
3	1	48	1	0	0	155	724	113	20	-1	
4	1	48	1	1	0	155	724	113	20	-1	
5	1	48	1	1	1	155	729	20	15	77.048431	Op
5	1	48	1	1	2	181	726	45	14	93.026451	smaak
5	1	48	1	1	3	231	724	37	13	68.948280	maker
2	1	49	0	0	0	270	722	105	14	-1	
3	1	49	1	0	0	270	722	105	14	-1	
4	1	49	1	1	0	270	722	105	14	-1	
5	1	49	1	1	1	270	727	7	8	81.898186	n
5	1	49	1	1	2	282	723	25	11	93.300308	met
5	1	49	1	1	3	312	723	42	13	91.307869	peper,
5	1	49	1	1	4	359	722	16	9	45.175652	ZO
2	1	50	0	0	0	156	747	58	16	-1	
3	1	50	1	0	0	156	747	58	16	-1	
4	1	50	1	1	0	156	747	58	16	-1	
5	1	50	1	1	1	156	747	58	16	76.892105	Sjalotjes
2	1	51	0	0	0	219	741	113	16	-1	
3	1	51	1	0	0	219	741	113	16	-1	
4	1	51	1	1	0	219	741	113	16	-1	
5	1	51	1	1	1	219	744	49	13	25.798645	schoon
5	1	51	1	1	2	274	741	45	13	95.845337	maken
5	1	51	1	1	3	324	743	8	8	89.368355	ef
2	1	52	0	0	0	333	736	136	16	-1	
3	1	52	1	0	0	333	736	136	16	-1	
4	1	52	1	1	0	333	736	136	16	-1	
5	1	52	1	1	1	333	742	7	9	72.670670	n
5	1	52	1	1	2	345	741	30	9	63.368649	zeer
5	1	52	1	1	3	379	737	19	15	79.248863	fin
5	1	52	1	1	4	403	736	66	14	68.793198	snipperen
2	1	53	0	0	0	130	735	6	44	-1	
3	1	53	1	0	0	130	735	6	44	-1	
4	1	53	1	1	0	130	735	6	44	-1	
5	1	53	1	1	1	130	735	6	44	31.256401	.
2	1	54	0	0	0	225	754	262	22	-1	
3	1	54	1	0	0	225	754	262	22	-1	
4	1	54	1	1	0	225	754	262	22	-1	
5	1	54	1	1	1	225	763	42	13	84.334061	fruiten
5	1	54	1	1	2	273	761	11	12	93.272430	in
5	1	54	1	1	3	289	759	46	16	82.556213	olifolie
5	1	54	1	1	4	341	758	35	11	93.027565	hierin
5	1	54	1	1	5	382	756	16	12	93.235123	de
5	1	54	1	1	6	403	756	55	13	92.629128	spinazie
5	1	54	1	1	7	464	754	23	10	86.131142	snel
2	1	55	0	0	0	489	744	201	22	-1	
3	1	55	1	0	0	489	744	201	22	-1	
4	1	55	1	1	0	489	744	201	22	-1	
5	1	55	1	1	1	489	752	1	11	62.653919	|.
5	1	55	1	1	2	496	752	38	14	62.653919	garen
5	1	55	1	1	3	544	752	16	9	95.088814	en
5	1	55	1	1	4	566	748	25	12	93.297203	dan
5	1	55	1	1	5	596	744	94	16	83.637970	uitscheppen.(
2	1	56	0	0	0	156	766	68	16	-1	
3	1	56	1	0	0	156	766	68	16	-1	
4	1	56	1	1	0	156	766	68	16	-1	
5	1	56	1	1	1	156	766	38	16	82.633682	Sjalot
5	1	56	1	1	2	199	767	25	10	89.079971	aan
2	1	57	0	0	0	155	783	52	16	-1	
3	1	57	1	0	0	155	783	52	16	-1	
4	1	57	1	1	0	155	783	52	16	-1	
5	1	57	1	1	1	155	783	52	16	93.133240	vergiet)
2	1	58	0	0	0	354	782	234	27	-1	
3	1	58	1	0	0	354	782	234	27	-1	
4	1	58	1	1	0	354	782	234	27	-1	
5	1	58	1	1	1	354	797	16	12	93.304665	op
5	1	58	1	1	2	375	792	43	13	81.629906	schaal
5	1	58	1	1	3	423	794	16	9	96.943970	en
5	1	58	1	1	4	445	790	24	12	96.943970	met
5	1	58	1	1	5	474	789	43	15	96.515106	plastic
5	1	58	1	1	6	522	782	66	25	89.447983	afdekken.
2	1	59	0	0	0	130	810	6	6	-1	
3	1	59	1	0	0	130	810	6	6	-1	
4	1	59	1	1	0	130	810	6	6	-1	
5	1	59	1	1	1	130	810	6	6	54.156731	.
2	1	60	0	0	0	156	796	192	23	-1	
3	1	60	1	0	0	156	796	192	23	-1	
4	1	60	1	1	0	156	796	192	23	-1	
5	1	60	1	1	1	156	804	58	15	92.076683	Spinazie
5	1	60	1	1	2	219	799	60	14	89.633171	verdelen
5	1	60	1	1	3	284	800	22	13	89.938477	per
5	1	60	1	1	4	311	796	37	15	89.745087	portie
2	1	61	0	0	0	156	814	194	24	-1	
3	1	61	1	0	0	156	814	194	24	-1	
4	1	61	1	1	0	156	814	194	24	-1	
5	1	61	1	1	1	156	821	58	17	92.789230	Spinasie
5	1	61	1	1	2	220	820	30	12	92.588463	later
5	1	61	1	1	3	255	821	11	9	93.238274	in
5	1	61	1	1	4	271	818	17	11	95.301987	de
5	1	61	1	1	5	293	818	32	10	96.891792	oven
5	1	61	1	1	6	330	814	9	13	68.881584	ft
5	1	61	1	1	7	343	817	7	9	68.640350	v
2	1	62	0	0	0	351	808	181	18	-1	
3	1	62	1	0	0	351	808	181	18	-1	
4	1	62	1	1	0	351	808	181	18	-1	
5	1	62	1	1	1	351	814	67	12	40.394142	erwarmen
5	1	62	1	1	2	424	811	13	14	96.878418	bij
5	1	62	1	1	3	443	810	16	12	93.275009	de
5	1	62	1	1	4	465	808	67	14	92.062775	kabeljauw.
2	1	63	0	0	0	105	858	114	15	-1	
3	1	63	1	0	0	105	858	114	15	-1	
4	1	63	1	1	0	105	858	114	15	-1	
5	1	63	1	1	1	105	861	64	12	92.958435	Tomaten
5	1	63	1	1	2	179	858	40	12	87.231300	Saus;
2	1	64	0	0	0	262	865	208	20	-1	
3	1	64	1	0	0	262	865	208	20	-1	
4	1	64	1	1	0	262	865	208	20	-1	
5	1	64	1	1	1	262	876	15	9	55.431690	ies
5	1	64	1	1	2	283	871	67	13	66.185654	aanfruiten
5	1	64	1	1	3	356	872	10	9	93.297356	in
5	1	64	1	1	4	371	870	43	12	93.078873	weinig
5	1	64	1	1	5	420	865	23	16	87.932411	olif
5	1	64	1	1	6	447	865	23	12	90.164330	olie
2	1	65	0	0	0	131	884	6	6	-1	
3	1	65	1	0	0	131	884	6	6	-1	
4	1	65	1	1	0	131	884	6	6	-1	
5	1	65	1	1	1	131	884	6	6	61.191048	.
2	1	66	0	0	0	157	874	104	18	-1	
3	1	66	1	0	0	157	874	104	18	-1	
4	1	66	1	1	0	157	874	104	18	-1	
5	1	66	1	1	1	157	879	18	11	93.301544	De
5	1	66	1	1	2	180	876	36	16	88.929123	sjalot
5	1	66	1	1	3	221	874	40	15	17.317596	zacht}
2	1	67	0	0	0	157	890	177	19	-1	
3	1	67	1	0	0	157	890	177	19	-1	
4	1	67	1	1	0	157	890	177	19	-1	
5	1	67	1	1	1	157	897	53	12	92.105354	Blussen
5	1	67	1	1	2	216	894	25	12	96.990807	met
5	1	67	1	1	3	246	893	17	12	96.967575	de
5	1	67	1	1	4	268	890	66	17	96.817818	gazpacho
2	1	68	0	0	0	339	883	172	18	-1	
3	1	68	1	0	0	339	883	172	18	-1	
4	1	68	1	1	0	339	883	172	18	-1	
5	1	68	1	1	1	339	891	16	10	84.611389	‘en
5	1	68	1	1	2	361	887	55	14	82.371353	zachtjes
5	1	68	1	1	3	422	886	32	11	85.619247	laten
5	1	68	1	1	4	460	883	51	13	82.872421	inkoken
2	1	69	0	0	0	157	905	282	23	-1	
3	1	69	1	0	0	157	905	282	23	-1	
4	1	69	1	1	0	157	905	282	23	-1	
5	1	69	1	1	1	157	916	36	12	92.643318	Boter
5	1	69	1	1	2	198	914	45	12	84.040703	erdoor
5	1	69	1	1	3	248	913	43	11	92.453911	roeren
5	1	69	1	1	4	296	912	16	10	96.859840	en
5	1	69	1	1	5	318	911	24	10	93.305923	een
5	1	69	1	1	6	348	907	57	14	75.003021	scheutje
5	1	69	1	1	7	409	905	30	12	93.716362	fram
2	1	70	0	0	0	441	904	77	12	-1	
3	1	70	1	0	0	441	904	77	12	-1	
4	1	70	1	1	0	441	904	77	12	-1	
5	1	70	1	1	1	441	904	41	12	27.569534	jbozen
5	1	70	1	1	2	487	904	31	12	88.764320	azijn.
2	1	71	0	0	0	108	973	83	14	-1	
3	1	71	1	0	0	108	973	83	14	-1	
4	1	71	1	1	0	108	973	83	14	-1	
5	1	71	1	1	1	108	973	83	14	91.228752	Doorgeven:
2	1	72	0	0	0	133	995	5	6	-1	
3	1	72	1	0	0	133	995	5	6	-1	
4	1	72	1	1	0	133	995	5	6	-1	
5	1	72	1	1	1	133	995	5	6	0.000000	.
2	1	73	0	0	0	162	987	111	15	-1	
3	1	73	1	0	0	162	987	111	15	-1	
4	1	73	1	1	0	162	987	111	15	-1	
5	1	73	1	1	1	162	989	48	13	93.176674	Borden
5	1	73	1	1	2	216	987	57	13	52.820412	uitzetten.
2	1	74	0	0	0	133	1014	5	6	-1	
3	1	74	1	0	0	133	1014	5	6	-1	
4	1	74	1	1	0	133	1014	5	6	-1	
5	1	74	1	1	1	133	1014	5	6	22.022659	.
2	1	75	0	0	0	351	990	336	26	-1	
3	1	75	1	0	0	351	990	336	26	-1	
4	1	75	1	1	0	351	990	336	26	-1	
5	1	75	1	1	1	351	1002	17	12	92.021248	de
5	1	75	1	1	2	373	1000	68	16	90.348221	kabeljauw
5	1	75	1	1	3	446	1000	32	11	82.352707	saus
5	1	75	1	1	4	483	996	28	16	91.267815	erbij
5	1	75	1	1	5	517	999	16	9	92.751038	en
5	1	75	1	1	6	539	996	62	15	89.487755	garneren
5	1	75	1	1	7	606	992	26	13	92.315483	met
5	1	75	1	1	8	637	990	50	16	79.825905	blaadje
2	1	76	0	0	0	158	1004	188	20	-1	
3	1	76	1	0	0	158	1004	188	20	-1	
4	1	76	1	1	0	158	1004	188	20	-1	
5	1	76	1	1	1	158	1009	58	15	92.816994	Spinazie
5	1	76	1	1	2	221	1009	16	12	96.953430	op
5	1	76	1	1	3	243	1006	21	12	96.864975	het
5	1	76	1	1	4	269	1004	29	13	93.099579	bord
5	1	76	1	1	5	304	1004	42	14	92.899338	hierop
2	1	77	0	0	0	158	1021	213	19	-1	
3	1	77	1	0	0	158	1021	213	19	-1	
4	1	77	1	1	0	158	1021	213	19	-1	
5	1	77	1	1	1	158	1027	63	13	63.526035	basilicum
5	1	77	1	1	2	226	1027	17	10	94.767891	en
5	1	77	1	1	3	248	1026	25	10	93.276520	een
5	1	77	1	1	4	279	1023	41	14	41.955124	beete
5	1	77	1	1	5	325	1021	46	15	47.601364	olifolie
2	1	78	0	0	0	158	1044	160	16	-1	
3	1	78	1	0	0	158	1044	160	16	-1	
4	1	78	1	1	0	158	1044	160	16	-1	
5	1	78	1	1	1	158	1045	64	15	92.575363	Werkplek
5	1	78	1	1	2	227	1044	91	12	80.208145	Debrasseren.
2	1	79	0	0	0	158	1060	177	18	-1	
3	1	79	1	0	0	158	1060	177	18	-1	
4	1	79	1	1	0	158	1060	177	18	-1	
5	1	79	1	1	1	158	1066	62	12	80.346863	Serveren
5	1	79	1	1	2	225	1066	16	9	96.923218	en
5	1	79	1	1	3	247	1063	21	11	93.249947	eet
5	1	79	1	1	4	273	1060	62	15	34.355270	smakelijk
2	1	80	0	0	0	101	1167	120	12	-1	
3	1	80	1	0	0	101	1167	120	12	-1	
4	1	80	1	1	0	101	1167	120	12	-1	
5	1	80	1	1	1	101	1167	58	12	91.285316	kookstudio
5	1	80	1	1	2	164	1168	25	9	82.162704	meet
5	1	80	1	1	3	194	1170	6	6	96.462372	+
5	1	80	1	1	4	205	1167	16	9	94.653320	eat
2	1	81	0	0	0	245	1165	69	14	-1	
3	1	81	1	0	0	245	1165	69	14	-1	
4	1	81	1	1	0	245	1165	69	14	-1	
5	1	81	1	1	1	245	1165	29	13	83.190163	[wim
5	1	81	1	1	2	279	1165	35	14	65.811127	wolfs
5	1	81	1	1	3	310	1155	6	31	57.589462	|
2	1	82	0	0	0	342	1165	87	12	-1	
3	1	82	1	0	0	342	1165	87	12	-1	
4	1	82	1	1	0	342	1165	87	12	-1	
5	1	82	1	1	1	342	1165	69	12	40.416145	fabriekstract
5	1	82	1	1	2	415	1167	14	10	96.183899	69
2	1	83	0	0	0	458	1165	69	15	-1	
3	1	83	1	0	0	458	1165	69	15	-1	
4	1	83	1	1	0	458	1165	69	15	-1	
5	1	83	1	1	1	458	1166	35	14	59.763298	[5051
5	1	83	1	1	2	501	1165	26	14	85.113754	HN
5	1	83	1	1	3	521	1156	8	31	85.113754	]
2	1	84	0	0	0	556	1165	31	15	-1	
3	1	84	1	0	0	556	1165	31	15	-1	
4	1	84	1	1	0	556	1165	31	15	-1	
5	1	84	1	1	1	556	1165	31	15	91.097374	goirle
2	1	85	0	0	0	616	1163	120	16	-1	
3	1	85	1	0	0	616	1163	120	16	-1	
4	1	85	1	1	0	616	1163	120	16	-1	
5	1	85	1	1	1	616	1154	34	31	51.596176	[1.06
5	1	85	1	1	2	655	1164	51	11	77.421616	225511
